"Zipcode","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep"
"11001","51.990697399527185","70.74918021680217","85.85797281323877","13.916926328502415","339.1703958333333","71.85978737997256","94.54092312008979","106.41208791208791","459.6973263888889"
"10105","103.34796296296295","0","44.496944444444445","0.12472222222222222","2.05375","2159.318888888889","69.4225","0.7172222222222222","4.675277777777778"
"11040","40.52827777777778","33.3574358974359","101.08681524547804","189.60685956790124","449.2066152263375","194.96481087470448","90.12602819237148","126.30427160493828","157.26384669479606"
"10178","108.91324074074075","0","0","0","0","324.3263095238095","0.21291666666666667","37.27694444444444","0.2927777777777778"
"11363","48.22532029478458","67.2548828647925","89.63927255225522","212.65706580366773","183.55524183006537","252.10001495726496","456.22874074074076","182.55371091871092","816.5646432748538"
"10006","20.255274470899472","33.6623897707231","69.3638599537037","212.82093434343435","90.08256076388889","152.61304149085794","54.26954422869471","183.5927585258526","87.80846666666666"
"10069","58.66432098765432","111.08580128205128","105.52184444444444","41.613381642512074","48.334901433691755","107.79601254480286","79.13169312169312","67.67675120772947","66.66462962962963"
"11005","25.450648148148147","0","9.550555555555556","7.938611111111111","0.4272777777777778","7.679444444444444","106.35314814814815","299.523125","0.5223333333333333"
"12345","2.2509259259259258","18.609055555555557","5.338888888888889","0","0.6030555555555556","0.18244444444444444","323.7090972222222","0.6279861111111111","1.027388888888889"
"10171","127.29777777777778","0","23.333333333333332","0","33.09097222222222","0","0","0","22.296944444444446"
"10120","5.689259259259259","10.325","78.9462962962963","3.267638888888889","841.4775925925926","0.2223148148148148","78.46645833333334","92.75458333333333","0"
"10278","69.83231481481482","4.19212962962963","518.7936111111111","12.531722222222223","64.68787037037036","60.00479166666667","9.368958333333333","12.25576388888889","14.808333333333334"
"10020","41.174","32.53734444444444","33.58148550724638","0.25125000000000003","271.89185185185187","487.3997712418301","54.54731481481481","69.59283950617284","11.679242424242425"
"10119","125.47236111111111","20.524675925925926","22.578125","871.3844444444445","7.911277777777777","1.2499259259259259","3.233763888888889","4.076319444444445","7.605194444444445"
"10172","16.50138888888889","0.0","25.975925925925928","0","0","0","143.8711111111111","0","0"
"10281","10.085740740740741","20.702777777777776","665.1270833333333","653.28125","216.4839351851852","350.3390555555556","210.61083333333332","43.48436507936508","0.5485416666666667"
"10279","23.529884259259262","15.56422619047619","722.75","0.21375","437.6571666666667","0.17194444444444446","7.586388888888889","34.234722222222224","205.4613888888889"
"10041","0.9603703703703703","0.0","514.0544444444445","0.055","0","9.688611111111111","116.81048611111112","25.04652777777778","18.177222222222223"
"10165","2.1827777777777775","359.0779166666667","0","0.5296296296296297","0","971.1036111111111","63.98833333333334","0.28861111111111115","0"
"11371","76.95743055555556","12.16986111111111","0.043333333333333335","4.800138888888888","504.7347222222222","271.2396527777778","0","24.66777777777778","787.85"
"10162","14.369305555555556","0","10.610888888888889","0.44125000000000003","0.4975925925925926","0.2689814814814815","35.76486111111111","27.570138888888888","0.15555555555555556"
"11697","328.9411111111111","299.65212962962966","16.24361111111111","17.096944444444446","159.5424621212121","71.44274904214559","53.49618888888889","198.2758230452675","212.42819444444444"
"10151","2.854722222222222","0","0","0","0","0","0.2922222222222222","0.24481481481481482","2.2670833333333333"
"10103","0.7603703703703704","28.504325396825397","0.35944444444444446","1694.8216666666667","0.021111111111111112","0.0","0","31.811759259259258","2.7198611111111113"
"10118","100.93061111111112","11.889166666666666","30.243611111111115","2122.947222222222","0","635.2755555555556","30.953611111111112","34.76833333333333","0"
"11242","21.766666666666666","24.95","0","0","0","348.50357142857143","680.1683333333333","0","0"
"10154","3.1352777777777776","0","33.67537037037037","0","0","757.9572222222223","550.7473611111111","24.878680555555558","0.5769444444444445"
"10152","16.92888888888889","22.036527777777778","168.00027777777777","0","0","2228.199722222222","0","0","11.367777777777778"
"10271","0","0.4211111111111111","9.091388888888888","1996.1293055555557","1494.2177777777779","4.426527777777778","3.3055555555555554","0.0","0"
"10110","12.721666666666666","90.08972222222222","0","1243.0841666666668","0","0","2.3223611111111113","0","0"
"10155","4.200555555555556","0","35.92625","761.0448611111111","0","1.6047222222222222","0","0.6133333333333333","0"
"11695","11.330694444444445","0","0","29.171180555555555","476.1038888888889","12.893888888888888","3.3669907407407407","23.046944444444446","16.37472222222222"
"10000","33.60314814814815","58.97623456790124","116.62283333333335","0.807807328605201","1.7456851851851851","13.50123015873016","86.08411764705882","87.12808479532164","44.606301169590644"
"10045","35.85861111111111","1.5197222222222222","288.0002777777778","0.15694444444444444","1.0094444444444446","0","0","0","306.90037037037035"
"10123","6.735722222222222","3.009097222222222","0","0.05333333333333334","0","1.7075","6.48125","0.19","0.6615277777777777"
"10170","121.98333333333333","25.741944444444446","0","0.1688888888888889","0","15.895833333333334","21.861944444444443","94.3469191919192","0.1257638888888889"
"10166","0.44055555555555553","0","0","0","0.04027777777777778","0","0","0","0"
"10158","0","0","24.0","1570.8972222222221","0","0","0","0.07111111111111111","0"
"10179","0","42.19962962962963","0","1354.2410185185186","0","0.3869444444444444","0","0","0"
"11251","0","3.7594444444444446","1.0716666666666668","1.27125","743.4303703703704","0","0","0","120.85583333333334"
"10122","0","0.7341666666666666","89.16388888888889","0.0","1151.4431944444443","0","39.75777777777778","0","0"
"10111","0","0","1.2661111111111112","360.8675694444445","0.0575","0","3.5005555555555556","995.7411111111111","0"
"10055","0","0","166.79861111111111","0","0","0","0","0","230.31333333333333"
"10112","0","0.15305555555555556","816.3588888888889","43.39333333333333","0","24.920277777777777","2.069166666666667","425.5566666666667","219.13722222222225"
"11241","0","0","18.333148148148148","9.928842592592591","65.62916666666666","73.03833333333333","23.528055555555557","47.719166666666666","0"
"10107","0","0","18.682954545454546","0","21.411527777777778","0","0","2.859583333333333","0"
"10176","0","0","21.095416666666665","232.04111111111112","0","0","0","0","0"
"10106","0","1.3","60.31666666666666","0.6466666666666666","0","0","0","0","0"
"10115","0","0","171.98694444444445","0","352.6045833333334","0","0","388.25444444444446","0"
"10174","0","0","0","275.97314814814814","0.09944444444444445","0","0","0","83.24277777777777"
"00083","0","0","0","1.1994444444444445","0.2654166666666667","1.1813888888888888","0","0","0"
"10153","0","0","0","0","0","48.755","65.66769841269841","0.19111111111111112","0"
"10048","0","0","0","0","0","0","0","0.2086111111111111","7.65"
"10167","0","0","0","0","0","0","2.4780555555555557","0","0"
"10175","0","0","0","0","0","0","2.0052777777777777","0","0"
"2020","40.97733799091836","71.99248935463247","95.68530406793917","141.32472629011787","139.70899486043842","144.14546130233254","108.52637448252834","126.1000916363372","176.36697065938168"
